#****************************************************************************************************
#
#                      REPORT ON SACRAMENTO-GA CALIBRATION RESULT AT GENERATION 86
#
#****************************************************************************************************
#
#
#                                     GA OBJECTIVE FUNCTION: NSE
#----------------------------------------------------------------------------------------------------
#     Object: NSE     |      Other: KGE     |      Other: MSE     
#        0.909665     |        0.950095     |        0.177163     
#
#
#                                    SACRAMENTO OPTIMAL PARAMETERS
#----------------------------------------------------------------------------------------------------
  HRU_Lat       HRU_Lon             Kpet                  uztwm                  uzfwm                  lztwm                  lzfpm                  lzfsm              uzk             lzpk             lzsk              zperc               rexp            pfree            pctim            adimp             riva             side            rserv              SCF             PXTEMP            MFMAX            MFMIN             UADJ              MBASE             TIPM            PLWHC              NMF            DAYGM              Nres             Kres             Velo                Diff
41.507976   -121.883251   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.511944   -121.871667   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.507538   -121.778324   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.504866   -121.727312   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.535000   -121.500833   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.524099   -121.486650   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.454772   -122.149886   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.449012   -122.089669   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.450469   -122.028043   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.454330   -121.966506   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.463210   -121.902783   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.460317   -121.844338   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.468630   -121.781121   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.479510   -121.738023   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.492500   -121.472500   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.387691   -122.270226   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
41.375833   -122.242500   1.800000000000         1.000000000000       778.922280888606      1329.880654978546         5.000000000000      3193.267221144991   0.990000000000   0.500000000000   0.010000000000   267.543770931648     3.644611256032   0.953935062622   0.070977385422   0.003698874687   0.000000000000   0.000000000000   0.000000000000   1.000000000000     0.000000000000   1.130335301082   0.207031812569   0.200000000000     0.000000000000   0.100000000000   0.208732704068   0.196826914347   0.088439065454   10.894761836277   0.853810930785   4.924289711483   2590.770724443620
